price,num_bath,num_bed,num_parking,property_size,suburb_population,suburb_median_income,suburb_sqkm,suburb_lat,suburb_lng,suburb_elevation,cash_rate,property_inflation_index,km_from_cbd,days_since_sale
735000,2,3,2,752,2900,35932,2.768,-33.40857,151.46938,47,1.75,159.3,56.07,3021
730500,3,4,2,550,7193,40352,2.481,-34.05177,150.74372,98,1.75,159.3,47.8,3021
717000,2,4,2,603,15039,33124,12.454,-34.0051,150.8581,41,1.75,159.3,36.04,3021
710621,2,4,2,649,15039,33124,12.454,-34.0051,150.8581,41,1.75,159.3,36.04,3021
706000,2,4,2,1144,4326,25480,11.434,-33.27889,151.43056,3,1.75,159.3,68.18,3021
485000,1,2,1,162,15039,33124,12.454,-34.0051,150.8581,41,1.75,159.3,36.04,3021
419000,1,2,1,682,2900,35932,2.768,-33.40857,151.46938,47,1.75,159.3,56.07,3021
1915000,1,5,2,923,5298,48672,3.684,-33.76365,151.12999,80,1.75,159.3,13.47,3020
1572000,1,2,0,120,12911,73944,1.627,-33.88334,151.22781,53,1.75,159.3,2.61,3020
1060000,1,3,1,372,10722,32656,2.065,-33.97075,151.1214,36,1.75,159.3,14.29,3020
850000,2,4,2,450,15662,30368,7.072,-33.95198,150.89671,44,1.75,159.3,30.52,3020
773500,1,3,1,572,9772,25376,3.096,-33.87884,150.87759,56,1.75,159.3,30.78,3020
740000,1,3,1,1058,15039,33124,12.454,-34.0051,150.8581,41,1.75,159.3,36.04,3020
635000,1,3,1,314,7517,20696,1.474,-33.86713,150.94148,34,1.75,159.3,24.84,3020
575000,2,4,1,575,8355,33852,6.142,-33.34073,151.42855,10,1.75,159.3,61.6,3020
377500,1,2,1,75,10126,23036,1.362,-33.9234,151.06765,39,1.75,159.3,14.66,3020
1305000,1,1,0,70,12911,73944,1.627,-33.88334,151.22781,53,1.75,159.3,2.61,3018
840000,2,4,2,536,15313,36244,9.215,-33.94155,150.87334,28,1.75,159.3,32.26,3017
680000,2,4,2,450,13451,27612,5.958,-33.76242,150.87007,44,1.75,159.3,33.46,3017
625000,2,3,1,487,2900,35932,2.768,-33.40857,151.46938,47,1.75,159.3,56.07,3017
610000,1,4,1,594,11790,37024,5.06,-33.7734,150.69863,50,1.75,159.3,48.41,3017
535000,1,2,2,543,8355,33852,6.142,-33.34073,151.42855,10,1.75,159.3,61.6,3017
1375000,2,4,2,674,530,29588,0.55,-33.36239,151.49762,21,1.75,159.3,61.83,3016
580000,1,3,1,736,19897,38896,7.204,-33.79794,150.78794,59,1.75,159.3,39.76,3016
1538000,1,2,0,124,1482,79300,0.251,-33.85966,151.20425,35,1.75,159.3,0.8,3002
990000,3,5,3,715,2900,35932,2.768,-33.40857,151.46938,47,1.75,159.3,56.07,3002
645000,2,4,2,561,7193,40352,2.481,-34.05177,150.74372,98,1.75,159.3,47.8,3001
630000,1,3,2,607,2900,35932,2.768,-33.40857,151.46938,47,1.75,159.3,56.07,3001
598000,2,3,2,450,4307,53196,6.357,-34.06839,150.72519,94,1.75,159.3,50.15,3001
570000,2,3,1,202,6440,40768,1.693,-33.75523,150.88065,38,1.75,159.3,32.83,3000
498500,2,2,1,106,9001,35880,7.133,-33.91492,150.95681,9,1.75,159.3,24.05,3000
1610000,3,4,2,868,3711,47788,2.331,-33.76741,151.18832,107,1.75,159.3,11.02,2999
1308000,1,2,0,114,10341,46228,1.517,-33.88889,151.18298,36,1.75,159.3,3.63,2999
1186000,1,3,2,417,10722,32656,2.065,-33.97075,151.1214,36,1.75,159.3,14.29,2999
777500,2,4,2,459,15313,36244,9.215,-33.94155,150.87334,28,1.75,159.3,32.26,2999
695000,1,1,0,55,5495,72072,0.801,-33.82233,151.19286,85,1.75,159.3,5.0,2999
570000,1,3,0,790,11790,37024,5.06,-33.7734,150.69863,50,1.75,159.3,48.41,2999
1060000,4,4,1,341,10539,31876,3.707,-33.96181,151.05799,48,1.75,159.3,17.67,2997
750000,1,3,1,707,9772,25376,3.096,-33.87884,150.87759,56,1.75,159.3,30.78,2997
1077000,2,4,2,391,2900,35932,2.768,-33.40857,151.46938,47,1.75,159.3,56.07,2996
1000000,2,4,3,600,9001,35880,7.133,-33.91492,150.95681,9,1.75,159.3,24.05,2996
560000,1,3,2,626,11790,37024,5.06,-33.7734,150.69863,50,1.75,159.3,48.41,2996
520000,1,3,2,555,7193,40352,2.481,-34.05177,150.74372,98,1.75,159.3,47.8,2996
315000,1,2,1,119,8355,33852,6.142,-33.34073,151.42855,10,1.75,159.3,61.6,2996
850000,3,6,3,517,5131,37960,3.572,-33.74778,150.8557,32,1.75,159.3,35.29,2995
749000,1,1,1,85,8144,34216,6.763,-33.7788,151.12627,55,1.75,159.3,12.32,2995
721000,3,4,1,629,19897,38896,7.204,-33.79794,150.78794,59,1.75,159.3,39.76,2995
693000,2,4,3,552,5131,37960,3.572,-33.74778,150.8557,32,1.75,159.3,35.29,2995
670000,2,4,2,547,8355,33852,6.142,-33.34073,151.42855,10,1.75,159.3,61.6,2995
560000,2,3,1,689,8355,33852,6.142,-33.34073,151.42855,10,1.75,159.3,61.6,2995
2115000,2,3,2,227,7405,71500,1.231,-33.88581,151.24417,45,1.75,159.3,3.91,2994
1902500,2,3,1,133,8725,75764,1.834,-33.86465,151.17428,17,1.75,159.3,3.3,2994
1000000,3,4,2,669,9001,35880,7.133,-33.91492,150.95681,9,1.75,159.3,24.05,2994
447000,1,3,1,575,4752,24596,1.624,-33.73806,150.80064,45,1.75,159.3,40.43,2994
3000000,3,3,2,177,12911,73944,1.627,-33.88334,151.22781,53,1.75,159.3,2.61,2993
1670000,1,3,0,196,10341,46228,1.517,-33.88889,151.18298,36,1.75,159.3,3.63,2993
1050000,2,3,3,850,9001,35880,7.133,-33.91492,150.95681,9,1.75,159.3,24.05,2993
1050000,3,5,4,847,9001,35880,7.133,-33.91492,150.95681,9,1.75,159.3,24.05,2993
950000,1,3,2,841,4721,44200,8.297,-33.62806,151.15004,194,1.75,159.3,26.88,2993
833000,1,3,2,679,9001,35880,7.133,-33.91492,150.95681,9,1.75,159.3,24.05,2993
570000,2,3,2,632,8355,33852,6.142,-33.34073,151.42855,10,1.75,159.3,61.6,2993
2800000,2,3,1,323,7405,71500,1.231,-33.88581,151.24417,45,1.75,159.3,3.91,2992
1137000,2,5,2,860,10539,31876,3.707,-33.96181,151.05799,48,1.75,159.3,17.67,2992
980000,3,3,3,917,4721,44200,8.297,-33.62806,151.15004,194,1.75,159.3,26.88,2989
880000,3,5,2,798,6440,40768,1.693,-33.75523,150.88065,38,1.75,159.3,32.83,2989
659000,2,4,1,523,7193,40352,2.481,-34.05177,150.74372,98,1.75,159.3,47.8,2989
2100000,3,3,2,385,10341,46228,1.517,-33.88889,151.18298,36,1.75,159.3,3.63,2988
905000,2,4,1,740,9001,35880,7.133,-33.91492,150.95681,9,1.75,159.3,24.05,2988
685000,2,4,2,413,4307,53196,6.357,-34.06839,150.72519,94,1.75,159.3,50.15,2988
1560000,1,2,0,208,8725,75764,1.834,-33.86465,151.17428,17,1.75,159.3,3.3,2987
1200000,2,4,3,1137,222,41964,0.398,-33.52349,151.34031,47,1.75,159.3,39.78,2987
640000,1,3,1,609,13451,27612,5.958,-33.76242,150.87007,44,1.75,159.3,33.46,2987
580000,1,3,2,627,19897,38896,7.204,-33.79794,150.78794,59,1.75,159.3,39.76,2987
535000,1,4,3,550,8355,33852,6.142,-33.34073,151.42855,10,1.75,159.3,61.6,2987
1500000,1,3,1,726,11436,57408,2.363,-33.8057,151.16111,56,1.75,159.3,7.99,2986
1357500,1,2,1,133,8725,75764,1.834,-33.86465,151.17428,17,1.75,159.3,3.3,2986
500000,2,2,1,100,9001,35880,7.133,-33.91492,150.95681,9,1.75,159.3,24.05,2986
2275000,2,3,1,127,12911,73944,1.627,-33.88334,151.22781,53,1.75,159.3,2.61,2985
1915000,1,3,2,304,8725,75764,1.834,-33.86465,151.17428,17,1.75,159.3,3.3,2985
1727000,1,3,0,304,7616,58916,2.159,-33.87113,151.16107,37,1.75,159.3,4.57,2985
1640000,2,4,3,735,10539,31876,3.707,-33.96181,151.05799,48,1.75,159.3,17.67,2985
1600000,2,3,1,600,4767,45500,1.22,-33.73128,151.28955,96,1.75,159.3,16.58,2985
1590000,2,3,1,139,8725,75764,1.834,-33.86465,151.17428,17,1.75,159.3,3.3,2985
1560000,2,4,2,490,4767,45500,1.22,-33.73128,151.28955,96,1.75,159.3,16.58,2985
1403000,1,3,1,417,4767,45500,1.22,-33.73128,151.28955,96,1.75,159.3,16.58,2985
745000,2,3,2,169,10722,32656,2.065,-33.97075,151.1214,36,1.75,159.3,14.29,2985
2305000,4,5,2,639,10156,30628,2.983,-33.94831,151.07815,49,1.52,159.3,15.28,2971
1755000,1,4,2,1688,4767,45500,1.22,-33.73128,151.28955,96,1.52,159.3,16.58,2971
1646000,2,5,2,600,4767,45500,1.22,-33.73128,151.28955,96,1.52,159.3,16.58,2971
1565000,1,2,2,303,7616,58916,2.159,-33.87113,151.16107,37,1.52,159.3,4.57,2971
1560000,3,4,2,519,10722,32656,2.065,-33.97075,151.1214,36,1.52,159.3,14.29,2971
815000,1,3,2,518,10539,31876,3.707,-33.96181,151.05799,48,1.52,159.3,17.67,2971
2000000,3,4,1,185,7616,58916,2.159,-33.87113,151.16107,37,1.52,159.3,4.57,2970
740000,2,4,2,588,11703,43680,10.226,-34.06403,150.76318,115,1.52,159.3,46.81,2969
610000,2,5,2,707,5226,35256,5.323,-33.24015,151.47632,43,1.52,159.3,73.6,2969
1780000,3,4,2,1410,997,54132,0.721,-33.65154,151.28137,73,1.52,159.3,24.6,2968
950000,4,5,2,1162,4559,41912,5.362,-34.08767,150.7719,121,1.52,159.3,47.41,2968
883000,3,5,3,625,19897,38896,7.204,-33.79794,150.78794,59,1.52,159.3,39.76,2968
820000,2,3,2,556,22802,33800,8.969,-33.82378,150.93855,62,1.52,159.3,25.53,2968
680000,2,4,1,619,11703,43680,10.226,-34.06403,150.76318,115,1.52,159.3,46.81,2968
680000,1,4,1,555,13451,27612,5.958,-33.76242,150.87007,44,1.52,159.3,33.46,2968
670000,2,4,1,689,9955,24128,3.094,-33.90435,150.90114,46,1.52,159.3,28.89,2968
905000,2,3,1,670,4584,39728,4.442,-33.46746,151.42812,0,1.52,159.3,48.53,2967
860000,3,4,2,230,19627,27248,6.805,-33.86491,151.04789,28,1.52,159.3,14.99,2967
750000,2,4,1,453,6440,40768,1.693,-33.75523,150.88065,38,1.52,159.3,32.83,2967
635000,1,3,0,1075,4584,39728,4.442,-33.46746,151.42812,0,1.52,159.3,48.53,2967
585000,2,5,1,575,4752,24596,1.624,-33.73806,150.80064,45,1.52,159.3,40.43,2967
655000,1,3,1,450,15313,36244,9.215,-33.94155,150.87334,28,1.52,159.3,32.26,2966
1475000,2,4,2,1204,997,54132,0.721,-33.65154,151.28137,73,1.52,159.3,24.6,2965
1365000,1,3,1,404,6457,41652,2.383,-33.87968,151.1391,21,1.52,159.3,6.75,2965
835000,1,3,1,556,9038,29640,3.323,-33.90761,150.98902,23,1.52,159.3,20.97,2965
788000,2,4,2,463,15313,36244,9.215,-33.94155,150.87334,28,1.52,159.3,32.26,2965
727000,1,1,1,67,8725,75764,1.834,-33.86465,151.17428,17,1.52,159.3,3.3,2965
646000,1,3,3,556,14704,33176,6.808,-33.77213,150.845,43,1.52,159.3,35.32,2965
585000,2,3,1,158,9001,35880,7.133,-33.91492,150.95681,9,1.52,159.3,24.05,2965
510000,1,2,1,104,9001,35880,7.133,-33.91492,150.95681,9,1.52,159.3,24.05,2965
2337000,3,4,4,414,4767,45500,1.22,-33.73128,151.28955,96,1.52,159.3,16.58,2964
1175000,2,3,1,474,4767,45500,1.22,-33.73128,151.28955,96,1.52,159.3,16.58,2964
927000,2,4,2,629,7018,34944,6.218,-33.88752,150.84426,63,1.52,159.3,33.92,2964
730000,2,4,2,488,15313,36244,9.215,-33.94155,150.87334,28,1.52,159.3,32.26,2964
627500,2,3,2,334,15313,36244,9.215,-33.94155,150.87334,28,1.52,159.3,32.26,2964
600000,1,3,2,550,9772,25376,3.096,-33.87884,150.87759,56,1.52,159.3,30.78,2964
2620000,2,4,4,575,11318,34320,3.101,-33.80641,150.96973,26,1.52,159.3,23.17,2962
1100000,1,3,1,769,7517,20696,1.474,-33.86713,150.94148,34,1.52,159.3,24.84,2962
998000,2,5,2,849,9001,35880,7.133,-33.91492,150.95681,9,1.52,159.3,24.05,2962
940000,1,3,1,700,4721,44200,8.297,-33.62806,151.15004,194,1.52,159.3,26.88,2962
690000,1,1,1,85,2926,65676,0.514,-33.84987,151.13772,15,1.52,159.3,6.89,2962
575000,2,3,1,696,4584,39728,4.442,-33.46746,151.42812,0,1.52,159.3,48.53,2962
1630000,3,5,4,600,19627,27248,6.805,-33.86491,151.04789,28,1.52,159.3,14.99,2961
880000,2,3,1,288,19627,27248,6.805,-33.86491,151.04789,28,1.52,159.3,14.99,2961
699000,1,3,2,645,11790,37024,5.06,-33.7734,150.69863,50,1.52,159.3,48.41,2961
1131000,3,4,2,420,11318,34320,3.101,-33.80641,150.96973,26,1.52,159.3,23.17,2960
645500,1,3,1,556,11790,37024,5.06,-33.7734,150.69863,50,1.52,159.3,48.41,2960
430000,1,2,1,165,6390,28288,2.539,-33.35917,151.48543,10,1.52,159.3,61.67,2960
1550000,3,5,1,556,6608,34008,1.776,-33.75,151.27239,83,1.52,159.3,14.02,2959
1480000,2,2,0,108,8725,75764,1.834,-33.86465,151.17428,17,1.52,159.3,3.3,2959
1280000,1,3,1,1296,9311,22724,2.504,-33.93623,150.89729,34,1.52,159.3,29.97,2959
560000,1,3,0,557,11703,43680,10.226,-34.06403,150.76318,115,1.52,159.3,46.81,2959
1226000,2,5,2,1220,4584,39728,4.442,-33.46746,151.42812,0,1.52,159.3,48.53,2958
930000,2,4,2,670,9001,35880,7.133,-33.91492,150.95681,9,1.52,159.3,24.05,2958
670000,3,3,2,733,14704,33176,6.808,-33.77213,150.845,43,1.52,159.3,35.32,2958
650000,2,4,2,802,5226,35256,5.323,-33.24015,151.47632,43,1.52,159.3,73.6,2958
2051000,3,4,2,545,10304,37336,3.065,-33.99452,151.13524,3,1.52,159.3,15.92,2957
1515000,2,4,3,530,3977,49296,1.598,-34.00258,151.0648,42,1.52,159.3,20.31,2957
1150000,2,3,2,562,10539,31876,3.707,-33.96181,151.05799,48,1.52,159.3,17.67,2957
1130000,1,3,2,550,3977,49296,1.598,-34.00258,151.0648,42,1.52,159.3,20.31,2957
690500,1,4,2,565,13451,27612,5.958,-33.76242,150.87007,44,1.52,159.3,33.46,2957
2000000,3,4,2,900,1660,39624,0.403,-33.98256,151.14633,6,1.52,159.3,14.29,2956
2200000,2,4,2,753,1927,36868,0.596,-33.44184,151.34373,8,1.52,159.3,48.56,2955
1700000,2,3,1,183,7616,58916,2.159,-33.87113,151.16107,37,1.52,159.3,4.57,2955
1100000,3,4,2,621,1931,56368,3.476,-33.72449,150.85843,38,1.52,159.3,36.09,2955
1030000,2,4,3,410,19627,27248,6.805,-33.86491,151.04789,28,1.52,159.3,14.99,2955
720000,3,4,2,860,4559,41912,5.362,-34.08767,150.7719,121,1.52,159.3,47.41,2955
685000,3,5,3,689,11790,37024,5.06,-33.7734,150.69863,50,1.52,159.3,48.41,2955
426420,1,3,0,588,4752,24596,1.624,-33.73806,150.80064,45,1.52,159.3,40.43,2955
1950000,1,1,0,246,8725,75764,1.834,-33.86465,151.17428,17,1.52,159.3,3.3,2954
752500,2,2,2,689,6390,28288,2.539,-33.35917,151.48543,10,1.52,159.3,61.67,2954
560000,1,2,1,581,6390,28288,2.539,-33.35917,151.48543,10,1.52,159.3,61.67,2954
1200000,1,2,0,228,3145,58968,1.73,-33.91594,151.17672,0,1.52,159.3,6.42,2953
850000,2,4,0,708,4793,25792,1.777,-33.51595,151.33432,6,1.52,159.3,40.41,2953
822000,3,4,2,550,4584,39728,4.442,-33.46746,151.42812,0,1.52,159.3,48.53,2953
770000,2,4,2,623,11703,43680,10.226,-34.06403,150.76318,115,1.52,159.3,46.81,2953
465000,2,3,1,750,2743,33384,4.78,-33.37876,151.34724,120,1.52,159.3,55.43,2953
1640000,2,4,2,423,4767,45500,1.22,-33.73128,151.28955,96,1.5,167.6,16.58,2940
1400000,1,2,0,117,8725,75764,1.834,-33.86465,151.17428,17,1.5,167.6,3.3,2940
810000,1,3,1,392,11318,34320,3.101,-33.80641,150.96973,26,1.5,167.6,23.17,2940
690000,2,4,2,765,6390,28288,2.539,-33.35917,151.48543,10,1.5,167.6,61.67,2940
1230000,1,3,3,487,19627,27248,6.805,-33.86491,151.04789,28,1.5,167.6,14.99,2939
1176000,3,5,2,615,7018,34944,6.218,-33.88752,150.84426,63,1.5,167.6,33.92,2939
810000,2,4,2,969,11703,43680,10.226,-34.06403,150.76318,115,1.5,167.6,46.81,2939
705000,3,6,2,518,6069,29952,5.215,-33.25323,151.47277,17,1.5,167.6,72.13,2939
426000,1,2,2,90,17023,22204,2.187,-33.91825,151.07547,33,1.5,167.6,13.76,2939
2610000,3,4,2,404,8866,57044,1.782,-33.77603,151.28481,18,1.5,167.6,12.07,2938
1300000,1,3,0,1043,227,35828,0.606,-33.52699,151.35541,44,1.5,167.6,39.86,2938
655000,1,2,1,601,6390,28288,2.539,-33.35917,151.48543,10,1.5,167.6,61.67,2938
2010000,1,3,1,644,9528,48828,3.632,-33.83054,151.14729,2,1.5,167.6,6.95,2937
1060000,1,3,1,1075,3112,33020,1.271,-33.77068,150.79565,41,1.5,167.6,39.76,2937
902000,1,3,1,370,19627,27248,6.805,-33.86491,151.04789,28,1.5,167.6,14.99,2937
2065000,1,3,1,573,8866,57044,1.782,-33.77603,151.28481,18,1.5,167.6,12.07,2936
1830000,1,3,3,461,6457,41652,2.383,-33.87968,151.1391,21,1.5,167.6,6.75,2936
1510000,2,4,2,575,13297,32448,3.863,-33.77752,151.10509,87,1.5,167.6,13.73,2936
1300000,1,3,1,457,17741,35412,5.609,-33.92492,151.13127,33,1.5,167.6,9.84,2936
1294000,1,3,3,873,11318,34320,3.101,-33.80641,150.96973,26,1.5,167.6,23.17,2936
1150000,3,3,0,329,17741,35412,5.609,-33.92492,151.13127,33,1.5,167.6,9.84,2936
865000,2,3,2,556,9038,29640,3.323,-33.90761,150.98902,23,1.5,167.6,20.97,2936
560000,1,3,1,563,2743,33384,4.78,-33.37876,151.34724,120,1.5,167.6,55.43,2936
640000,2,3,2,359,6390,28288,2.539,-33.35917,151.48543,10,1.5,167.6,61.67,2934
1950000,2,4,2,626,1737,59280,0.86,-33.80794,151.25683,72,1.5,167.6,7.69,2933
1800000,3,5,4,524,19627,27248,6.805,-33.86491,151.04789,28,1.5,167.6,14.99,2933
860000,3,5,2,822,4559,41912,5.362,-34.08767,150.7719,121,1.5,167.6,47.41,2933
735000,2,4,2,668,7451,40716,9.715,-33.74507,150.61818,237,1.5,167.6,56.39,2933
678000,1,3,1,503,4559,41912,5.362,-34.08767,150.7719,121,1.5,167.6,47.41,2933
610000,2,3,2,603,5226,35256,5.323,-33.24015,151.47632,43,1.5,167.6,73.6,2933
450000,1,3,1,355,2743,33384,4.78,-33.37876,151.34724,120,1.5,167.6,55.43,2933
1150000,1,2,0,183,3164,48204,0.642,-33.8953,151.14668,25,1.5,167.6,6.74,2932
1005500,2,4,2,695,3952,36244,5.371,-33.94109,150.98349,15,1.5,167.6,22.57,2932
432000,1,3,1,682,4752,24596,1.624,-33.73806,150.80064,45,1.5,167.6,40.43,2932
1990000,3,5,3,566,792,59592,0.539,-34.03624,151.1585,6,1.5,167.6,19.56,2931
772000,2,4,2,1085,4559,41912,5.362,-34.08767,150.7719,121,1.5,167.6,47.41,2931
1450000,1,3,3,625,19627,27248,6.805,-33.86491,151.04789,28,1.5,167.6,14.99,2930
1175000,4,6,2,601,6390,28288,2.539,-33.35917,151.48543,10,1.5,167.6,61.67,2930
715000,2,3,2,230,9038,29640,3.323,-33.90761,150.98902,23,1.5,167.6,20.97,2930
2600000,1,4,1,689,9528,48828,3.632,-33.83054,151.14729,2,1.5,167.6,6.95,2929
2500000,3,5,2,922,1660,39624,0.403,-33.98256,151.14633,6,1.5,167.6,14.29,2929
2427500,2,5,1,1200,10574,49452,4.632,-33.76899,151.15799,116,1.5,167.6,11.7,2929
1920000,2,3,2,665,8866,57044,1.782,-33.77603,151.28481,18,1.5,167.6,12.07,2929
1910000,1,3,4,809,1616,52728,1.265,-33.77471,151.20025,64,1.5,167.6,10.07,2929
1338000,2,4,2,897,6608,34008,1.776,-33.75,151.27239,83,1.5,167.6,14.02,2929
1250000,1,2,1,78,5840,65000,1.168,-33.79412,151.27428,38,1.5,167.6,9.88,2929
1172500,1,2,1,109,8207,48932,2.197,-33.71505,151.29588,0,1.5,167.6,18.45,2929
1600000,2,3,4,569,10304,37336,3.065,-33.99452,151.13524,3,1.5,167.6,15.92,2928
872000,1,3,1,790,11318,34320,3.101,-33.80641,150.96973,26,1.5,167.6,23.17,2927
3650000,2,4,2,169,7405,71500,1.231,-33.88581,151.24417,45,1.5,167.6,3.91,2926
1725000,2,4,2,405,7616,58916,2.159,-33.87113,151.16107,37,1.5,167.6,4.57,2926
407000,1,3,1,550,4351,27248,2.282,-33.21474,151.52049,12,1.5,167.6,77.69,2926
1780000,2,3,1,348,9528,48828,3.632,-33.83054,151.14729,2,1.5,167.6,6.95,2925
1050000,2,4,3,582,7018,34944,6.218,-33.88752,150.84426,63,1.5,167.6,33.92,2925
710000,1,3,1,599,9633,37024,6.995,-33.97099,150.89301,29,1.5,167.6,31.57,2925
680000,2,5,2,623,5226,35256,5.323,-33.24015,151.47632,43,1.5,167.6,73.6,2925
665000,1,3,1,452,5131,37960,3.572,-33.74778,150.8557,32,1.5,167.6,35.29,2925
560000,1,3,1,461,5131,37960,3.572,-33.74778,150.8557,32,1.5,167.6,35.29,2925
1100000,3,4,2,718,7018,34944,6.218,-33.88752,150.84426,63,1.5,167.6,33.92,2924
690000,2,4,2,375,5156,50076,3.981,-33.72309,150.73341,44,1.5,167.6,46.85,2924
1380000,3,5,2,313,19627,27248,6.805,-33.86491,151.04789,28,1.5,167.6,14.99,2923
1355000,3,5,2,812,4721,44200,8.297,-33.62806,151.15004,194,1.5,167.6,26.88,2923
900000,2,3,2,1289,6390,28288,2.539,-33.35917,151.48543,10,1.5,167.6,61.67,2923
545000,2,4,2,599,5226,35256,5.323,-33.24015,151.47632,43,1.5,167.6,73.6,2923
436500,1,2,1,569,12146,30316,6.938,-33.38486,151.47128,31,1.5,167.6,58.53,2923
390000,2,3,1,678,4351,27248,2.282,-33.21474,151.52049,12,1.5,167.6,77.69,2923
510000,1,4,3,556,7216,30108,3.018,-33.36629,151.4607,8,2.0,150.9,60.03,2921
1450000,2,3,2,800,4357,44460,3.877,-33.70172,151.27318,105,2.0,155.2,19.05,2920
925000,2,3,3,626,12419,34216,4.751,-33.95493,150.99524,18,2.0,155.2,22.21,2920
850000,1,3,2,556,3540,34268,1.931,-33.97042,151.03352,51,2.0,155.2,20.06,2920
890000,3,6,2,600,6440,40768,1.693,-33.75523,150.88065,38,1.75,159.3,32.83,2917
759950,2,5,2,558,16726,26000,6.256,-33.76791,150.8136,48,1.75,159.3,38.24,2917
545000,1,3,1,850,4326,25480,11.434,-33.27889,151.43056,3,1.75,159.3,68.18,2917
1552000,1,3,2,148,7616,58916,2.159,-33.87113,151.16107,37,1.52,159.3,4.57,2915
1350000,2,4,0,270,3164,48204,0.642,-33.8953,151.14668,25,1.52,159.3,6.74,2915
775000,1,3,2,550,9038,29640,3.323,-33.90761,150.98902,23,1.52,159.3,20.97,2915
720000,2,4,2,800,19897,38896,7.204,-33.79794,150.78794,59,1.52,159.3,39.76,2915
2435000,2,4,2,700,9528,48828,3.632,-33.83054,151.14729,2,1.5,167.6,6.95,2914
1860000,2,3,2,1000,1616,52728,1.265,-33.77471,151.20025,64,1.5,167.6,10.07,2914
1570000,1,2,0,139,8725,75764,1.834,-33.86465,151.17428,17,1.5,167.6,3.3,2914
1292000,2,5,2,647,7018,34944,6.218,-33.88752,150.84426,63,1.5,167.6,33.92,2914
1018000,2,5,3,415,22802,33800,8.969,-33.82378,150.93855,62,1.5,167.6,25.53,2914
990000,1,2,1,98,5840,65000,1.168,-33.79412,151.27428,38,1.5,167.6,9.88,2914
981000,3,4,2,874,4559,41912,5.362,-34.08767,150.7719,121,1.5,167.6,47.41,2914
881000,1,3,1,556,9038,29640,3.323,-33.90761,150.98902,23,1.5,167.6,20.97,2914
851500,2,4,1,278,3206,34268,1.427,-33.96119,150.98818,9,1.5,167.6,23.11,2914
779000,2,4,2,900,4559,41912,5.362,-34.08767,150.7719,121,1.5,167.6,47.41,2914
590000,1,3,2,639,9955,24128,3.094,-33.90435,150.90114,46,1.5,167.6,28.89,2914
560000,1,3,0,676,9955,24128,3.094,-33.90435,150.90114,46,1.5,167.6,28.89,2914
1850000,1,3,2,556,2554,50856,2.343,-33.78592,151.21481,78,1.5,167.6,8.8,2913
1635000,2,4,1,284,6457,41652,2.383,-33.87968,151.1391,21,1.5,167.6,6.75,2913
1495000,1,3,2,721,10304,37336,3.065,-33.99452,151.13524,3,1.5,167.6,15.92,2913
847000,2,4,2,616,7018,34944,6.218,-33.88752,150.84426,63,1.5,167.6,33.92,2913
800000,1,2,1,86,7705,68744,1.471,-33.83662,151.20958,72,1.5,167.6,3.16,2913
780000,2,4,2,498,4793,25792,1.777,-33.51595,151.33432,6,1.5,167.6,40.41,2913
745000,2,4,2,550,4776,41704,3.04,-33.7743,150.75296,43,1.5,167.6,43.49,2913
723000,2,4,0,780,4584,39728,4.442,-33.46746,151.42812,0,1.5,167.6,48.53,2913
384000,1,3,1,288,12146,30316,6.938,-33.38486,151.47128,31,1.5,167.6,58.53,2913
1100000,3,4,2,835,7018,34944,6.218,-33.88752,150.84426,63,1.5,167.6,33.92,2912
390000,1,3,2,550,4351,27248,2.282,-33.21474,151.52049,12,1.5,167.6,77.69,2912
2030000,3,4,2,450,12242,42172,4.092,-34.05314,151.1205,52,1.5,172.7,22.43,2911
1425000,2,3,1,241,10590,32708,2.943,-33.93868,151.14572,32,1.5,172.7,10.09,2911
1270000,3,4,4,607,24373,22672,7.405,-33.8989,151.05729,37,1.5,172.7,14.61,2911
1035000,3,4,2,361,24373,22672,7.405,-33.8989,151.05729,37,1.5,172.7,14.61,2911
1000000,1,2,4,613,24373,22672,7.405,-33.8989,151.05729,37,1.5,172.7,14.61,2911
970000,2,2,1,99,6160,48620,1.905,-33.78215,151.26601,31,1.5,172.7,10.57,2911
940000,2,3,3,581,24373,22672,7.405,-33.8989,151.05729,37,1.5,172.7,14.61,2911
891000,1,3,2,505,24373,22672,7.405,-33.8989,151.05729,37,1.5,172.7,14.61,2911
2120000,2,4,1,404,8866,57044,1.782,-33.77603,151.28481,18,1.5,167.6,12.07,2910
1350000,1,3,1,113,469,57928,0.273,-33.84211,151.13803,8,1.5,167.6,7.12,2910
860000,1,2,1,657,4721,44200,8.297,-33.62806,151.15004,194,1.5,167.6,26.88,2910
1498283,1,3,1,569,17741,35412,5.609,-33.92492,151.13127,33,1.5,167.6,9.84,2909
1380000,3,4,0,159,3164,48204,0.642,-33.8953,151.14668,25,1.5,167.6,6.74,2909
660000,2,4,2,733,12146,30316,6.938,-33.38486,151.47128,31,1.5,167.6,58.53,2909
457500,1,3,1,688,4351,27248,2.282,-33.21474,151.52049,12,1.5,167.6,77.69,2909
361000,1,3,2,556,4351,27248,2.282,-33.21474,151.52049,12,1.5,167.6,77.69,2909
2520000,1,4,4,696,6457,41652,2.383,-33.87968,151.1391,21,1.5,167.6,6.75,2908
2387000,3,4,2,309,7938,55484,1.218,-33.8937,151.16537,29,1.5,167.6,5.2,2908
