price,suburb,num_bath,num_bed,num_parking,property_size,type,suburb_population,suburb_median_income,suburb_sqkm,suburb_lat,suburb_lng,suburb_elevation,cash_rate,property_inflation_index,km_from_cbd,days_since_sale
930000,Milperra,2,6,3,556,House,3952,36244,5.371,-33.94109,150.98349,15,1.5,172.7,22.57,2869
600000,Kogarah,1,2,1,101,Apartment / Unit / Flat,15124,34996,2.608,-33.96814,151.13537,27,1.5,172.7,13.34,2869
364500,Mannering Park,2,3,1,563,House,2472,28964,7.129,-33.16376,151.5404,7,1.5,172.7,83.63,2869
2780000,Caringbah South,2,4,2,1745,House,12242,42172,4.092,-34.05314,151.1205,52,1.5,172.7,22.43,2868
2620000,Concord West,3,4,3,695,House,5914,39104,2.542,-33.8435,151.092,16,1.5,172.7,11.17,2868
2556000,Kingsgrove,3,5,2,645,House,12446,30576,4.491,-33.93971,151.09956,19,1.5,172.7,13.14,2868
2005000,Strathfield South,2,4,2,580,House,3546,36660,2.511,-33.89656,151.0793,12,1.5,172.7,12.57,2868
1142000,Redfern,1,2,0,76,House,13213,51532,1.172,-33.89313,151.20653,40,1.5,172.7,3.12,2868
1100000,Sandy Point,3,5,2,632,House,590,48880,0.399,-33.97576,150.99327,32,1.5,172.7,23.49,2866
950000,Greenacre,1,2,2,836,House,24373,22672,7.405,-33.8989,151.05729,37,1.5,172.7,14.61,2866
850000,Prospect,1,3,2,645,House,4716,37544,13.776,-33.81244,150.90067,57,1.5,172.7,29.21,2866
525000,Lake Munmorah,1,3,2,556,House,5248,27092,5.708,-33.19331,151.5733,13,1.5,172.7,81.81,2866
1440000,Thornleigh,3,5,2,740,House,8464,43160,3.87,-33.72225,151.08107,167,1.5,172.7,19.84,2865
715000,Kogarah,1,2,1,113,Apartment / Unit / Flat,15124,34996,2.608,-33.96814,151.13537,27,1.5,172.7,13.34,2865
615000,Blaxland,2,3,1,560,House,7451,40716,9.715,-33.74507,150.61818,237,1.5,172.7,56.39,2865
1820000,Caringbah South,2,4,2,557,House,12242,42172,4.092,-34.05314,151.1205,52,1.5,172.7,22.43,2864
1750000,Caringbah,2,5,2,645,House,11658,42380,4.089,-34.03534,151.12423,22,1.5,172.7,20.47,2864
1205000,Thornleigh,1,4,1,820,House,8464,43160,3.87,-33.72225,151.08107,167,1.5,172.7,19.84,2864
930000,East Hills,1,3,1,598,House,3206,34268,1.427,-33.96119,150.98818,9,1.5,172.7,23.11,2864
2405000,West Ryde,1,3,4,1035,House,13394,38584,3.566,-33.8063,151.08417,35,1.5,172.7,13.34,2863
880000,Prospect,3,5,1,322,House,4716,37544,13.776,-33.81244,150.90067,57,1.5,172.7,29.21,2863
715000,Blaxland,2,4,3,1255,House,7451,40716,9.715,-33.74507,150.61818,237,1.5,172.7,56.39,2863
655000,Kogarah,1,3,1,129,Apartment / Unit / Flat,15124,34996,2.608,-33.96814,151.13537,27,1.5,172.7,13.34,2862
535000,Greenacre,1,2,1,146,Townhouse,24373,22672,7.405,-33.8989,151.05729,37,1.5,172.7,14.61,2862
450000,Lake Munmorah,1,3,2,431,House,5248,27092,5.708,-33.19331,151.5733,13,1.5,172.7,81.81,2862
1320000,Caringbah South,2,4,2,569,House,12242,42172,4.092,-34.05314,151.1205,52,1.5,172.7,22.43,2861
1300000,Marayong,2,4,2,1199,House,7706,30992,2.72,-33.74925,150.89081,39,1.5,172.7,32.22,2838
1120000,Stanhope Gardens,3,5,2,570,House,9163,45864,2.84,-33.71551,150.92733,64,1.5,172.7,30.99,2838
990000,Wahroonga,2,3,2,426,House,17371,47424,9.766,-33.72353,151.11725,194,1.5,172.7,17.9,2837
750000,Glenwood,2,4,1,372,House,16130,40820,5.119,-33.73755,150.93545,84,1.5,172.7,29.09,2837
390000,Charmhaven,1,2,1,657,House,2551,28288,7.069,-33.2261,151.49301,17,1.5,172.7,75.6,2837
1700000,Wahroonga,2,3,2,891,House,17371,47424,9.766,-33.72353,151.11725,194,1.5,172.7,17.9,2836
890000,Milperra,1,4,3,556,House,3952,36244,5.371,-33.94109,150.98349,15,1.5,172.7,22.57,2836
800000,Ropes Crossing,2,4,2,502,House,6171,44304,5.503,-33.72757,150.77848,35,1.5,172.7,42.77,2836
565000,Blaxland,2,3,2,560,House,7451,40716,9.715,-33.74507,150.61818,237,1.5,172.7,56.39,2836
925000,Milperra,2,4,2,556,House,3952,36244,5.371,-33.94109,150.98349,15,1.5,172.7,22.57,2835
775000,Kings Park,2,4,1,557,House,3453,43420,2.605,-33.7437,150.9059,57,1.5,172.7,31.21,2835
490000,Mannering Park,1,3,5,575,House,2472,28964,7.129,-33.16376,151.5404,7,1.5,172.7,83.63,2831
1450000,Thornleigh,2,3,2,442,House,8464,43160,3.87,-33.72225,151.08107,167,1.5,172.7,19.84,2830
2530000,Wahroonga,3,5,4,1300,House,17371,47424,9.766,-33.72353,151.11725,194,1.5,172.7,17.9,2827
1395000,Glenwood,2,5,3,743,House,16130,40820,5.119,-33.73755,150.93545,84,1.5,172.7,29.09,2827
830000,Minchinbury,2,4,2,777,House,5619,37648,4.186,-33.78664,150.82899,70,1.5,172.7,36.32,2827
720000,Glenwood,1,3,1,303,House,16130,40820,5.119,-33.73755,150.93545,84,1.5,172.7,29.09,2827
580000,Lake Munmorah,1,3,0,582,House,5248,27092,5.708,-33.19331,151.5733,13,1.5,172.7,81.81,2827
1525000,Enmore,2,3,1,116,House,3880,53872,0.442,-33.90021,151.16983,30,1.5,172.7,5.37,2826
880000,Woy Woy,1,3,1,860,House,10643,25844,16.01,-33.50285,151.29727,123,1.5,172.7,40.99,2826
1520000,Caringbah,3,4,2,721,House,11658,42380,4.089,-34.03534,151.12423,22,1.5,172.7,20.47,2824
1135000,Caringbah,2,4,2,418,House,11658,42380,4.089,-34.03534,151.12423,22,1.5,172.7,20.47,2824
952000,Caringbah,2,3,1,216,Townhouse,11658,42380,4.089,-34.03534,151.12423,22,1.5,172.7,20.47,2824
880000,Prospect,3,5,1,322,House,4716,37544,13.776,-33.81244,150.90067,57,1.5,172.7,29.21,2823
650000,Caringbah,1,2,2,113,Apartment / Unit / Flat,11658,42380,4.089,-34.03534,151.12423,22,1.5,172.7,20.47,2823
2000000,Asquith,3,5,2,950,House,3376,40924,3.502,-33.68827,151.11987,153,1.5,172.7,21.32,2810
745000,Claremont Meadows,2,4,2,364,House,4776,41704,3.04,-33.7743,150.75296,43,1.5,172.7,43.49,2810
1565000,West Pennant Hills,2,3,2,800,House,16374,45500,9.292,-33.74763,151.03335,109,1.5,172.7,20.91,2809
1318000,Cherrybrook,2,4,2,800,House,18765,39936,8.26,-33.72178,151.04593,156,1.5,172.7,21.99,2809
1285000,Hardys Bay,2,3,3,841,House,227,35828,0.606,-33.52699,151.35541,44,1.5,172.7,39.86,2809
1130000,Beverly Hills,1,3,2,613,House,10156,30628,2.983,-33.94831,151.07815,49,1.5,172.7,15.28,2809
1002000,Ropes Crossing,3,5,2,760,House,6171,44304,5.503,-33.72757,150.77848,35,1.5,172.7,42.77,2809
600000,Kogarah,1,2,1,92,Apartment / Unit / Flat,15124,34996,2.608,-33.96814,151.13537,27,1.5,172.7,13.34,2809
467500,Mannering Park,2,3,1,694,House,2472,28964,7.129,-33.16376,151.5404,7,1.5,172.7,83.63,2809
2200000,Hurlstone Park,1,3,1,531,House,4692,39624,1.201,-33.91005,151.12854,28,1.5,172.7,9.03,2808
1225000,Pyrmont,2,2,2,146,Apartment / Unit / Flat,12813,57772,0.933,-33.86923,151.19249,27,1.5,172.7,1.67,2808
872500,Glenwood,2,3,1,360,House,16130,40820,5.119,-33.73755,150.93545,84,1.5,172.7,29.09,2808
680000,Woy Woy,2,3,2,512,House,10643,25844,16.01,-33.50285,151.29727,123,1.5,172.7,40.99,2808
1950000,Pyrmont,3,3,1,140,Apartment / Unit / Flat,12813,57772,0.933,-33.86923,151.19249,27,1.5,172.7,1.67,2807
900000,Berowra Heights,1,3,2,500,House,5264,42848,8.004,-33.60156,151.136,197,1.5,172.7,30.03,2807
1100000,Pretty Beach,2,5,1,1188,House,352,34320,0.529,-33.52717,151.34781,2,1.5,172.7,39.61,2806
993000,Glenwood,2,4,2,380,House,16130,40820,5.119,-33.73755,150.93545,84,1.5,172.7,29.09,2806
778000,Elderslie,3,4,2,566,House,6005,43160,5.041,-34.0577,150.71508,86,1.5,172.7,50.48,2806
515000,Granville,2,2,1,129,Apartment / Unit / Flat,15332,26208,3.333,-33.83592,151.00745,20,1.5,172.7,19.01,2806
488000,Mannering Park,1,3,4,639,House,2472,28964,7.129,-33.16376,151.5404,7,1.5,172.7,83.63,2806
1890000,Concord West,2,3,3,555,House,5914,39104,2.542,-33.8435,151.092,16,1.5,172.7,11.17,2805
1504000,Beverly Hills,2,4,2,556,House,10156,30628,2.983,-33.94831,151.07815,49,1.5,172.7,15.28,2805
1217000,Condell Park,3,4,2,1085,House,11574,25428,3.895,-33.92599,151.00978,30,1.5,172.7,19.7,2805
932000,St Peters,2,2,1,190,Apartment / Unit / Flat,3145,58968,1.73,-33.91594,151.17672,0,1.5,172.7,6.42,2805
1705000,Beverly Hills,3,5,2,403,Duplex,10156,30628,2.983,-33.94831,151.07815,49,1.5,172.7,15.28,2803
1125100,Glenwood,2,4,2,550,House,16130,40820,5.119,-33.73755,150.93545,84,1.5,172.7,29.09,2803
1106000,Glenwood,2,4,2,560,House,16130,40820,5.119,-33.73755,150.93545,84,1.5,172.7,29.09,2803
850000,Woy Woy,2,4,2,531,House,10643,25844,16.01,-33.50285,151.29727,123,1.5,172.7,40.99,2803
805000,Little Bay,1,1,1,82,House,4477,48360,2.457,-33.98343,151.24666,34,1.5,172.7,13.55,2803
755000,Elderslie,2,4,2,438,House,6005,43160,5.041,-34.0577,150.71508,86,1.5,172.7,50.48,2803
750000,Cranebrook,2,4,2,682,House,15759,40716,14.949,-33.70698,150.70828,48,1.5,172.7,49.66,2803
630000,Woy Woy,1,3,2,639,House,10643,25844,16.01,-33.50285,151.29727,123,1.5,172.7,40.99,2803
430000,Charmhaven,1,3,1,556,House,2551,28288,7.069,-33.2261,151.49301,17,1.5,172.7,75.6,2803
825000,Kings Park,2,4,2,808,House,3453,43420,2.605,-33.7437,150.9059,57,1.5,172.7,31.21,2802
700000,Woy Woy,2,4,2,592,House,10643,25844,16.01,-33.50285,151.29727,123,1.5,172.7,40.99,2802
1457166,North Narrabeen,1,4,3,465,House,5852,43836,2.536,-33.70323,151.29673,6,1.5,172.7,19.68,2801
1120000,North Narrabeen,1,2,0,626,House,5852,43836,2.536,-33.70323,151.29673,6,1.5,172.7,19.68,2801
2020000,Kogarah,3,4,2,436,House,15124,34996,2.608,-33.96814,151.13537,27,1.5,172.7,13.34,2800
1780000,Cherrybrook,3,5,2,808,House,18765,39936,8.26,-33.72178,151.04593,156,1.5,172.7,21.99,2800
1400000,Kogarah,1,3,2,449,House,15124,34996,2.608,-33.96814,151.13537,27,1.5,172.7,13.34,2800
1207000,Thornleigh,2,4,1,897,House,8464,43160,3.87,-33.72225,151.08107,167,1.5,172.7,19.84,2800
855000,Thornleigh,2,4,2,501,House,8464,43160,3.87,-33.72225,151.08107,167,1.5,172.7,19.84,2800
537000,Woy Woy,1,2,1,695,House,10643,25844,16.01,-33.50285,151.29727,123,1.5,172.7,40.99,2800
2750000,Point Frederick,3,3,2,797,House,1927,36868,0.596,-33.44184,151.34373,8,1.5,172.7,48.56,2799
2290000,West Pennant Hills,3,5,3,1184,House,16374,45500,9.292,-33.74763,151.03335,109,1.5,172.7,20.91,2799
1500000,Monterey,2,4,2,507,House,4532,37232,1.152,-33.97235,151.14822,5,1.5,172.7,13.19,2799
1125000,Glenwood,3,4,2,503,House,16130,40820,5.119,-33.73755,150.93545,84,1.5,172.7,29.09,2799
1060000,Glenwood,2,4,2,352,House,16130,40820,5.119,-33.73755,150.93545,84,1.5,172.7,29.09,2799
910000,Kings Park,2,5,2,557,House,3453,43420,2.605,-33.7437,150.9059,57,1.5,172.7,31.21,2799
780000,Cranebrook,2,4,2,400,House,15759,40716,14.949,-33.70698,150.70828,48,1.5,172.7,49.66,2799
770000,Minchinbury,1,3,2,698,House,5619,37648,4.186,-33.78664,150.82899,70,1.5,172.7,36.32,2799
2650000,Concord West,4,7,2,632,House,5914,39104,2.542,-33.8435,151.092,16,1.5,172.7,11.17,2798
2125000,Eastlakes,3,5,2,445,House,6912,25740,2.003,-33.93108,151.21145,18,1.5,172.7,7.32,2798
2090000,North Epping,2,4,2,986,House,4526,45344,2.333,-33.75872,151.09416,98,1.5,172.7,15.94,2798
1930000,West Pennant Hills,3,5,2,902,House,16374,45500,9.292,-33.74763,151.03335,109,1.5,172.7,20.91,2798
1910000,Pyrmont,3,3,1,169,Apartment / Unit / Flat,12813,57772,0.933,-33.86923,151.19249,27,1.5,172.7,1.67,2798
1810000,West Ryde,2,4,2,638,House,13394,38584,3.566,-33.8063,151.08417,35,1.5,172.7,13.34,2798
1742000,West Ryde,1,3,4,760,House,13394,38584,3.566,-33.8063,151.08417,35,1.5,172.7,13.34,2798
1575000,Enmore,1,3,1,126,House,3880,53872,0.442,-33.90021,151.16983,30,1.5,172.7,5.37,2798
1380000,Newtown,3,3,0,129,House,15029,55484,1.578,-33.89994,151.18038,24,1.5,172.7,4.73,2798
675000,Granville,1,3,1,227,House,15332,26208,3.333,-33.83592,151.00745,20,1.5,172.7,19.01,2798
2000000,West Ryde,2,4,1,1170,House,13394,38584,3.566,-33.8063,151.08417,35,1.5,172.7,13.34,2796
1780000,West Ryde,3,5,2,505,House,13394,38584,3.566,-33.8063,151.08417,35,1.5,172.7,13.34,2796
1568000,North Epping,1,3,1,739,House,4526,45344,2.333,-33.75872,151.09416,98,1.5,172.7,15.94,2796
775000,West Ryde,1,3,1,129,Apartment / Unit / Flat,13394,38584,3.566,-33.8063,151.08417,35,1.5,172.7,13.34,2796
672000,Wyoming,2,4,2,645,House,10134,29380,7.138,-33.40534,151.3625,32,1.5,172.7,52.93,2796
647500,Oakhurst,1,3,1,500,House,6955,36764,2.027,-33.73724,150.83862,41,1.5,172.7,37.19,2796
620000,Cranebrook,1,3,4,603,House,15759,40716,14.949,-33.70698,150.70828,48,1.5,172.7,49.66,2796
545000,Wyoming,1,3,2,771,House,10134,29380,7.138,-33.40534,151.3625,32,1.5,172.7,52.93,2796
505000,Wyoming,1,3,3,487,House,10134,29380,7.138,-33.40534,151.3625,32,1.5,172.7,52.93,2796
660000,Wyoming,1,3,2,601,House,10134,29380,7.138,-33.40534,151.3625,32,1.5,172.7,52.93,2795
1645000,Northmead,3,4,2,847,House,11215,40924,4.286,-33.78379,150.99349,49,1.5,176.6,21.97,2782
1281000,Narwee,3,4,2,368,House,5618,27404,1.267,-33.9472,151.06843,42,1.5,176.6,15.94,2782
820000,Kings Park,1,3,1,585,House,3453,43420,2.605,-33.7437,150.9059,57,1.5,176.6,31.21,2782
635000,Condell Park,1,2,2,178,Villa,11574,25428,3.895,-33.92599,151.00978,30,1.5,176.6,19.7,2782
745000,Claremont Meadows,2,3,1,558,House,4776,41704,3.04,-33.7743,150.75296,43,1.5,176.6,43.49,2781
650000,Oakhurst,1,3,1,564,House,6955,36764,2.027,-33.73724,150.83862,41,1.5,176.6,37.19,2781
1000000,Northmead,3,4,1,584,House,11215,40924,4.286,-33.78379,150.99349,49,1.5,176.6,21.97,2780
990000,Northmead,3,4,1,348,House,11215,40924,4.286,-33.78379,150.99349,49,1.5,176.6,21.97,2780
510000,Wyoming,1,3,1,607,House,10134,29380,7.138,-33.40534,151.3625,32,1.5,176.6,52.93,2780
2500000,Bardwell Valley,3,4,4,1056,House,2323,33540,0.627,-33.93774,151.13064,24,1.5,176.6,10.89,2779
2000000,North Turramurra,2,4,2,938,House,4257,42484,11.614,-33.69054,151.15407,169,1.5,176.6,20.05,2779
1108000,Claremont Meadows,3,4,3,551,House,4776,41704,3.04,-33.7743,150.75296,43,1.5,176.6,43.49,2779
1060000,Silverwater,1,3,1,690,House,4166,37024,2.7,-33.83414,151.04521,7,1.5,176.6,15.62,2779
905000,Elderslie,3,5,2,578,House,6005,43160,5.041,-34.0577,150.71508,86,1.5,176.6,50.48,2778
760000,Condell Park,2,3,1,194,Villa,11574,25428,3.895,-33.92599,151.00978,30,1.5,176.6,19.7,2778
750000,Minchinbury,2,5,2,616,House,5619,37648,4.186,-33.78664,150.82899,70,1.5,176.6,36.32,2778
717000,Kings Park,1,3,0,559,House,3453,43420,2.605,-33.7437,150.9059,57,1.5,176.6,31.21,2778
590000,Charmhaven,2,4,2,575,House,2551,28288,7.069,-33.2261,151.49301,17,1.5,176.6,75.6,2778
410000,Mannering Park,2,3,1,323,House,2472,28964,7.129,-33.16376,151.5404,7,1.5,176.6,83.63,2778
1900000,St Ives Chase,3,4,2,930,House,3154,48620,3.479,-33.70304,151.16514,158,1.5,176.6,18.45,2777
1715000,Castle Cove,1,3,2,1081,House,2554,50856,2.343,-33.78592,151.21481,78,1.5,176.6,8.8,2777
1505000,Condell Park,4,5,3,1309,House,11574,25428,3.895,-33.92599,151.00978,30,1.5,176.6,19.7,2777
1415000,Normanhurst,1,3,2,734,House,5290,38688,2.191,-33.72338,151.09579,180,1.5,176.6,18.95,2777
958000,Condell Park,2,3,2,588,House,11574,25428,3.895,-33.92599,151.00978,30,1.5,176.6,19.7,2777
930000,Fairfield,2,3,2,1695,House,18081,20592,4.43,-33.86904,150.95102,17,1.5,176.6,23.96,2777
770000,Granville,2,3,3,397,House,15332,26208,3.333,-33.83592,151.00745,20,1.5,176.6,19.01,2777
1190000,Menai,3,4,2,610,House,10304,43836,12.944,-34.0025,151.00275,66,1.5,176.6,24.47,2775
1100500,Northmead,1,3,0,759,House,11215,40924,4.286,-33.78379,150.99349,49,1.5,176.6,21.97,2775
745000,Elderslie,2,4,2,464,House,6005,43160,5.041,-34.0577,150.71508,86,1.5,176.6,50.48,2775
610000,Cranebrook,1,3,2,500,House,15759,40716,14.949,-33.70698,150.70828,48,1.5,176.6,49.66,2775
2380000,Concord West,2,5,2,569,House,5914,39104,2.542,-33.8435,151.092,16,1.5,176.6,11.17,2774
1650000,West Pennant Hills,3,4,2,1144,House,16374,45500,9.292,-33.74763,151.03335,109,1.5,176.6,20.91,2774
1150000,Pyrmont,2,2,1,122,Apartment / Unit / Flat,12813,57772,0.933,-33.86923,151.19249,27,1.5,176.6,1.67,2774
821000,Claremont Meadows,2,4,3,647,House,4776,41704,3.04,-33.7743,150.75296,43,1.5,176.6,43.49,2774
705000,Elderslie,2,4,2,487,House,6005,43160,5.041,-34.0577,150.71508,86,1.5,176.6,50.48,2774
636000,Oakhurst,1,3,3,450,House,6955,36764,2.027,-33.73724,150.83862,41,1.5,176.6,37.19,2774
606500,St Marys,1,3,1,645,House,12195,32760,9.696,-33.75951,150.77085,29,1.5,176.6,42.31,2772
445000,Mannering Park,1,3,2,556,House,2472,28964,7.129,-33.16376,151.5404,7,1.5,176.6,83.63,2772
1080000,Northmead,1,3,1,695,House,11215,40924,4.286,-33.78379,150.99349,49,1.5,176.6,21.97,2771
760000,Gorokan,3,4,2,961,House,8367,26468,3.087,-33.25377,151.50567,14,1.5,176.6,73.16,2771
664000,Gorokan,3,6,2,682,House,8367,26468,3.087,-33.25377,151.50567,14,1.5,176.6,73.16,2771
405000,Gorokan,1,2,1,657,House,8367,26468,3.087,-33.25377,151.50567,14,1.5,176.6,73.16,2771
380000,Charmhaven,1,2,1,607,House,2551,28288,7.069,-33.2261,151.49301,17,1.5,176.6,75.6,2771
380000,Gorokan,1,2,1,556,House,8367,26468,3.087,-33.25377,151.50567,14,1.5,176.6,73.16,2771
375500,Charmhaven,1,3,1,556,House,2551,28288,7.069,-33.2261,151.49301,17,1.5,176.6,75.6,2771
1831000,North Epping,3,5,2,941,House,4526,45344,2.333,-33.75872,151.09416,98,1.5,176.6,15.94,2770
1530000,Monterey,2,4,1,344,Duplex,4532,37232,1.152,-33.97235,151.14822,5,1.5,176.6,13.19,2770
1430000,West Pennant Hills,3,3,2,420,House,16374,45500,9.292,-33.74763,151.03335,109,1.5,176.6,20.91,2770
1300000,Normanhurst,2,3,2,297,House,5290,38688,2.191,-33.72338,151.09579,180,1.5,176.6,18.95,2770
1300000,Oatlands,2,4,2,695,House,5660,36660,2.462,-33.79508,151.02527,54,1.5,176.6,18.77,2770
1137000,St Johns Park,1,3,0,1292,House,6119,23920,1.982,-33.88259,150.90215,29,1.5,176.6,28.54,2770
1125000,Fairfield,2,4,2,650,House,18081,20592,4.43,-33.86904,150.95102,17,1.5,176.6,23.96,2770
860000,Menai,1,3,1,620,House,10304,43836,12.944,-34.0025,151.00275,66,1.5,176.6,24.47,2770
815000,Menai,1,3,1,636,House,10304,43836,12.944,-34.0025,151.00275,66,1.5,176.6,24.47,2770
1400000,Condell Park,3,3,2,556,House,11574,25428,3.895,-33.92599,151.00978,30,1.5,176.6,19.7,2768
1400000,Northmead,3,5,2,746,House,11215,40924,4.286,-33.78379,150.99349,49,1.5,176.6,21.97,2768
1250000,Homebush West,2,3,2,430,House,8609,35412,1.235,-33.86291,151.06711,22,1.5,176.6,13.21,2768
1007000,Northmead,1,2,1,708,House,11215,40924,4.286,-33.78379,150.99349,49,1.5,176.6,21.97,2768
831000,Northmead,1,2,2,332,House,11215,40924,4.286,-33.78379,150.99349,49,1.5,176.6,21.97,2768
720000,Cranebrook,1,5,2,560,House,15759,40716,14.949,-33.70698,150.70828,48,1.5,176.6,49.66,2768
650000,Elderslie,1,4,0,702,House,6005,43160,5.041,-34.0577,150.71508,86,1.5,176.6,50.48,2768
1400000,Riverwood,1,3,1,873,House,12103,23764,3.838,-33.9451,151.05302,15,1.5,176.6,17.01,2767
1400000,Lurnea,1,3,0,1200,House,9311,22724,2.504,-33.93623,150.89729,34,1.5,176.6,29.97,2767
1120000,Westleigh,2,3,1,533,Semi-Detached,4456,44044,3.821,-33.70912,151.07001,168,1.5,176.6,21.62,2767
439000,Gorokan,1,3,1,467,House,8367,26468,3.087,-33.25377,151.50567,14,1.5,176.6,73.16,2767
991000,Minchinbury,3,4,2,1030,House,5619,37648,4.186,-33.78664,150.82899,70,1.5,176.6,36.32,2766
706500,Ropes Crossing,2,4,2,375,House,6171,44304,5.503,-33.72757,150.77848,35,1.5,176.6,42.77,2766
630000,Gorokan,2,4,2,525,House,8367,26468,3.087,-33.25377,151.50567,14,1.5,176.6,73.16,2766
1620000,Normanhurst,1,2,2,1227,House,5290,38688,2.191,-33.72338,151.09579,180,1.5,176.6,18.95,2765
2295000,Concord West,3,5,4,702,House,5914,39104,2.542,-33.8435,151.092,16,1.5,176.6,11.17,2764
2050000,Gymea,2,5,2,632,House,7589,42900,2.185,-34.03656,151.0841,74,1.5,176.6,22.29,2764
1870000,Newport,2,5,4,631,House,9301,46852,3.812,-33.65717,151.31571,12,1.5,176.6,25.06,2764
1500000,Riverwood,2,3,2,170,House,12103,23764,3.838,-33.9451,151.05302,15,1.5,176.6,17.01,2764
1270000,Northmead,3,6,3,708,House,11215,40924,4.286,-33.78379,150.99349,49,1.5,176.6,21.97,2764
1190000,Riverwood,2,4,2,822,House,12103,23764,3.838,-33.9451,151.05302,15,1.5,176.6,17.01,2764
1150000,Chittaway Bay,3,4,2,626,House,2028,31668,1.116,-33.32678,151.44557,3,1.5,176.6,63.59,2764
1000000,Werrington,1,3,2,1157,House,4031,33436,4.508,-33.75876,150.75061,31,1.5,176.6,44.13,2764
830000,Condell Park,1,3,1,747,House,11574,25428,3.895,-33.92599,151.00978,30,1.5,176.6,19.7,2764
735000,St Marys,1,4,3,702,House,12195,32760,9.696,-33.75951,150.77085,29,1.5,176.6,42.31,2764
2550000,Dulwich Hill,2,5,2,520,House,13715,47528,2.122,-33.9047,151.13884,32,1.5,176.6,7.9,2751
500000,Gorokan,2,3,2,613,House,8367,26468,3.087,-33.25377,151.50567,14,1.5,176.6,73.16,2751
790000,Kings Park,2,4,1,620,House,3453,43420,2.605,-33.7437,150.9059,57,1.5,176.6,31.21,2750
1400000,North Epping,2,4,2,857,House,4526,45344,2.333,-33.75872,151.09416,98,1.5,176.6,15.94,2746
897000,Prospect,2,4,2,670,House,4716,37544,13.776,-33.81244,150.90067,57,1.5,176.6,29.21,2746
775000,Minchinbury,2,4,2,616,House,5619,37648,4.186,-33.78664,150.82899,70,1.5,176.6,36.32,2746
721000,Cranebrook,2,4,2,560,House,15759,40716,14.949,-33.70698,150.70828,48,1.5,176.6,49.66,2746
620000,Riverwood,2,2,1,83,Apartment / Unit / Flat,12103,23764,3.838,-33.9451,151.05302,15,1.5,176.6,17.01,2746
1550000,Riverwood,2,3,2,929,House,12103,23764,3.838,-33.9451,151.05302,15,1.5,176.6,17.01,2744
930000,Camden,2,4,2,607,House,3230,37492,4.638,-34.05877,150.69373,82,1.5,176.6,52.32,2744
635000,Oakhurst,1,4,2,325,House,6955,36764,2.027,-33.73724,150.83862,41,1.5,176.6,37.19,2744
630000,Elderslie,2,3,1,731,House,6005,43160,5.041,-34.0577,150.71508,86,1.5,176.6,50.48,2743
2300000,Concord West,2,4,2,632,House,5914,39104,2.542,-33.8435,151.092,16,1.5,176.6,11.17,2742
2070000,Normanhurst,2,4,2,841,House,5290,38688,2.191,-33.72338,151.09579,180,1.5,176.6,18.95,2742
1599000,South Turramurra,2,3,1,707,House,3084,44772,3.062,-33.7525,151.10676,97,1.5,176.6,15.73,2742
1470000,Dulwich Hill,1,2,1,215,House,13715,47528,2.122,-33.9047,151.13884,32,1.5,176.6,7.9,2742
1200000,Newport,1,3,1,164,Apartment / Unit / Flat,9301,46852,3.812,-33.65717,151.31571,12,1.5,176.6,25.06,2742
2080000,North Narrabeen,3,4,2,971,House,5852,43836,2.536,-33.70323,151.29673,6,1.5,176.6,19.68,2740
1050000,Berowra Heights,2,4,1,790,House,5264,42848,8.004,-33.60156,151.136,197,1.5,176.6,30.03,2740
805000,Minchinbury,1,5,1,616,House,5619,37648,4.186,-33.78664,150.82899,70,1.5,176.6,36.32,2740
670000,Oakhurst,1,3,2,702,House,6955,36764,2.027,-33.73724,150.83862,41,1.5,176.6,37.19,2739
765000,Erskine Park,3,5,4,629,House,6436,40612,8.394,-33.80912,150.79558,62,1.5,176.6,38.85,2738
745000,Elderslie,2,4,2,375,House,6005,43160,5.041,-34.0577,150.71508,86,1.5,176.6,50.48,2738
530000,Kings Park,1,2,1,185,Townhouse,3453,43420,2.605,-33.7437,150.9059,57,1.5,176.6,31.21,2738
460000,Gorokan,1,3,1,511,House,8367,26468,3.087,-33.25377,151.50567,14,1.5,176.6,73.16,2738
1375050,North Narrabeen,2,4,1,556,House,5852,43836,2.536,-33.70323,151.29673,6,1.5,176.6,19.68,2737
1745000,Dulwich Hill,1,3,1,278,House,13715,47528,2.122,-33.9047,151.13884,32,1.5,176.6,7.9,2736
735000,Oakhurst,2,4,2,570,House,6955,36764,2.027,-33.73724,150.83862,41,1.5,176.6,37.19,2736
720000,Minchinbury,1,3,2,618,House,5619,37648,4.186,-33.78664,150.82899,70,1.5,176.6,36.32,2736
