price,num_bed,num_bath,property_size,km_from_cbd,suburb_lng,suburb_lat,suburb_population,suburb_median_income,type
1100000,4,3,621,36.09,150.85843,-33.72449,1931,56368,3
1030000,4,2,410,14.99,151.04789,-33.86491,19627,27248,7
720000,4,3,860,47.41,150.7719,-34.08767,4559,41912,3
685000,5,3,689,48.41,150.69863,-33.7734,11790,37024,3
426420,3,1,588,40.43,150.80064,-33.73806,4752,24596,3
1950000,1,1,246,3.3,151.17428,-33.86465,8725,75764,3
752500,2,2,689,61.67,151.48543,-33.35917,6390,28288,3
560000,2,1,581,61.67,151.48543,-33.35917,6390,28288,3
1200000,2,1,228,6.42,151.17672,-33.91594,3145,58968,3
850000,4,2,708,40.41,151.33432,-33.51595,4793,25792,3
822000,4,3,550,48.53,151.42812,-33.46746,4584,39728,3
770000,4,2,623,46.81,150.76318,-34.06403,11703,43680,3
465000,3,2,750,55.43,151.34724,-33.37876,2743,33384,3
1640000,4,2,423,16.58,151.28955,-33.73128,4767,45500,3
1400000,2,1,117,3.3,151.17428,-33.86465,8725,75764,9
810000,3,1,392,23.17,150.96973,-33.80641,11318,34320,3
690000,4,2,765,61.67,151.48543,-33.35917,6390,28288,3
1230000,3,1,487,14.99,151.04789,-33.86491,19627,27248,3
1176000,5,3,615,33.92,150.84426,-33.88752,7018,34944,3
810000,4,2,969,46.81,150.76318,-34.06403,11703,43680,3
705000,6,3,518,72.13,151.47277,-33.25323,6069,29952,3
426000,2,1,90,13.76,151.07547,-33.91825,17023,22204,0
2610000,4,3,404,12.07,151.28481,-33.77603,8866,57044,3
1300000,3,1,1043,39.86,151.35541,-33.52699,227,35828,3
655000,2,1,601,61.67,151.48543,-33.35917,6390,28288,3
2010000,3,1,644,6.95,151.14729,-33.83054,9528,48828,3
1060000,3,1,1075,39.76,150.79565,-33.77068,3112,33020,3
902000,3,1,370,14.99,151.04789,-33.86491,19627,27248,3
2065000,3,1,573,12.07,151.28481,-33.77603,8866,57044,3
1830000,3,1,461,6.75,151.1391,-33.87968,6457,41652,3
1510000,4,2,575,13.73,151.10509,-33.77752,13297,32448,3
1300000,3,1,457,9.84,151.13127,-33.92492,17741,35412,3
1294000,3,1,873,23.17,150.96973,-33.80641,11318,34320,3
1150000,3,3,329,9.84,151.13127,-33.92492,17741,35412,3
865000,3,2,556,20.97,150.98902,-33.90761,9038,29640,3
560000,3,1,563,55.43,151.34724,-33.37876,2743,33384,3
640000,3,2,359,61.67,151.48543,-33.35917,6390,28288,11
1950000,4,2,626,7.69,151.25683,-33.80794,1737,59280,3
1800000,5,3,524,14.99,151.04789,-33.86491,19627,27248,3
860000,5,3,822,47.41,150.7719,-34.08767,4559,41912,3
735000,4,2,668,56.39,150.61818,-33.74507,7451,40716,2
678000,3,1,503,47.41,150.7719,-34.08767,4559,41912,3
610000,3,2,603,73.6,151.47632,-33.24015,5226,35256,3
450000,3,1,355,55.43,151.34724,-33.37876,2743,33384,3
1150000,2,1,183,6.74,151.14668,-33.8953,3164,48204,3
1005500,4,2,695,22.57,150.98349,-33.94109,3952,36244,3
432000,3,1,682,40.43,150.80064,-33.73806,4752,24596,3
1990000,5,3,566,19.56,151.1585,-34.03624,792,59592,3
772000,4,2,1085,47.41,150.7719,-34.08767,4559,41912,3
1450000,3,1,625,14.99,151.04789,-33.86491,19627,27248,3
1175000,6,4,601,61.67,151.48543,-33.35917,6390,28288,3
715000,3,2,230,20.97,150.98902,-33.90761,9038,29640,10
2600000,4,1,689,6.95,151.14729,-33.83054,9528,48828,3
2500000,5,3,922,14.29,151.14633,-33.98256,1660,39624,3
2427500,5,2,1200,11.7,151.15799,-33.76899,10574,49452,3
1920000,3,2,665,12.07,151.28481,-33.77603,8866,57044,3
1910000,3,1,809,10.07,151.20025,-33.77471,1616,52728,3
1338000,4,2,897,14.02,151.27239,-33.75,6608,34008,3
1250000,2,1,78,9.88,151.27428,-33.79412,5840,65000,0
1172500,2,1,109,18.45,151.29588,-33.71505,8207,48932,0
1600000,3,2,569,15.92,151.13524,-33.99452,10304,37336,3
872000,3,1,790,23.17,150.96973,-33.80641,11318,34320,3
3650000,4,2,169,3.91,151.24417,-33.88581,7405,71500,3
1725000,4,2,405,4.57,151.16107,-33.87113,7616,58916,3
407000,3,1,550,77.69,151.52049,-33.21474,4351,27248,3
1780000,3,2,348,6.95,151.14729,-33.83054,9528,48828,3
1050000,4,2,582,33.92,150.84426,-33.88752,7018,34944,3
710000,3,1,599,31.57,150.89301,-33.97099,9633,37024,3
680000,5,2,623,73.6,151.47632,-33.24015,5226,35256,3
665000,3,1,452,35.29,150.8557,-33.74778,5131,37960,3
560000,3,1,461,35.29,150.8557,-33.74778,5131,37960,3
1100000,4,3,718,33.92,150.84426,-33.88752,7018,34944,3
690000,4,2,375,46.85,150.73341,-33.72309,5156,50076,3
1380000,5,3,313,14.99,151.04789,-33.86491,19627,27248,2
1355000,5,3,812,26.88,151.15004,-33.62806,4721,44200,3
900000,3,2,1289,61.67,151.48543,-33.35917,6390,28288,3
545000,4,2,599,73.6,151.47632,-33.24015,5226,35256,3
436500,2,1,569,58.53,151.47128,-33.38486,12146,30316,3
390000,3,2,678,77.69,151.52049,-33.21474,4351,27248,3
510000,4,1,556,60.03,151.4607,-33.36629,7216,30108,3
1450000,3,2,800,19.05,151.27318,-33.70172,4357,44460,3
925000,3,2,626,22.21,150.99524,-33.95493,12419,34216,3
850000,3,1,556,20.06,151.03352,-33.97042,3540,34268,3
890000,6,3,600,32.83,150.88065,-33.75523,6440,40768,3
759950,5,2,558,38.24,150.8136,-33.76791,16726,26000,3
545000,3,1,850,68.18,151.43056,-33.27889,4326,25480,3
1552000,3,1,148,4.57,151.16107,-33.87113,7616,58916,3
1350000,4,2,270,6.74,151.14668,-33.8953,3164,48204,3
775000,3,1,550,20.97,150.98902,-33.90761,9038,29640,3
720000,4,2,800,39.76,150.78794,-33.79794,19897,38896,3
2435000,4,2,700,6.95,151.14729,-33.83054,9528,48828,3
1860000,3,2,1000,10.07,151.20025,-33.77471,1616,52728,3
1570000,2,1,139,3.3,151.17428,-33.86465,8725,75764,3
1292000,5,2,647,33.92,150.84426,-33.88752,7018,34944,3
1018000,5,2,415,25.53,150.93855,-33.82378,22802,33800,3
990000,2,1,98,9.88,151.27428,-33.79412,5840,65000,0
981000,4,3,874,47.41,150.7719,-34.08767,4559,41912,3
881000,3,1,556,20.97,150.98902,-33.90761,9038,29640,3
851500,4,2,278,23.11,150.98818,-33.96119,3206,34268,3
779000,4,2,900,47.41,150.7719,-34.08767,4559,41912,3
590000,3,1,639,28.89,150.90114,-33.90435,9955,24128,3
560000,3,1,676,28.89,150.90114,-33.90435,9955,24128,3
1850000,3,1,556,8.8,151.21481,-33.78592,2554,50856,3
1635000,4,2,284,6.75,151.1391,-33.87968,6457,41652,3
1495000,3,1,721,15.92,151.13524,-33.99452,10304,37336,3
847000,4,2,616,33.92,150.84426,-33.88752,7018,34944,3
800000,2,1,86,3.16,151.20958,-33.83662,7705,68744,0
780000,4,2,498,40.41,151.33432,-33.51595,4793,25792,3
745000,4,2,550,43.49,150.75296,-33.7743,4776,41704,3
723000,4,2,780,48.53,151.42812,-33.46746,4584,39728,3
384000,3,1,288,58.53,151.47128,-33.38486,12146,30316,3
1100000,4,3,835,33.92,150.84426,-33.88752,7018,34944,3
390000,3,1,550,77.69,151.52049,-33.21474,4351,27248,3
2030000,4,3,450,22.43,151.1205,-34.05314,12242,42172,3
1425000,3,2,241,10.09,151.14572,-33.93868,10590,32708,3
1270000,4,3,607,14.61,151.05729,-33.8989,24373,22672,3
1035000,4,3,361,14.61,151.05729,-33.8989,24373,22672,7
1000000,2,1,613,14.61,151.05729,-33.8989,24373,22672,3
970000,2,2,99,10.57,151.26601,-33.78215,6160,48620,0
940000,3,2,581,14.61,151.05729,-33.8989,24373,22672,3
891000,3,1,505,14.61,151.05729,-33.8989,24373,22672,3
2120000,4,2,404,12.07,151.28481,-33.77603,8866,57044,3
1350000,3,1,113,7.12,151.13803,-33.84211,469,57928,0
860000,2,1,657,26.88,151.15004,-33.62806,4721,44200,3
1498283,3,1,569,9.84,151.13127,-33.92492,17741,35412,3
1380000,4,3,159,6.74,151.14668,-33.8953,3164,48204,3
660000,4,2,733,58.53,151.47128,-33.38486,12146,30316,3
457500,3,1,688,77.69,151.52049,-33.21474,4351,27248,3
361000,3,1,556,77.69,151.52049,-33.21474,4351,27248,3
2520000,4,1,696,6.75,151.1391,-33.87968,6457,41652,3
2387000,4,3,309,5.2,151.16537,-33.8937,7938,55484,3
2250000,3,1,233,3.44,151.21821,-33.83489,10488,70512,3
1750000,3,2,226,5.2,151.16537,-33.8937,7938,55484,3
1720000,3,1,304,5.2,151.16537,-33.8937,7938,55484,3
1697500,4,2,290,8.48,151.25393,-33.93221,5502,39260,3
1577500,4,2,475,5.2,151.16537,-33.8937,7938,55484,3
1520000,3,1,594,9.84,151.13127,-33.92492,17741,35412,3
1320000,4,2,746,48.56,151.34373,-33.44184,1927,36868,3
1090000,4,1,961,23.11,150.98818,-33.96119,3206,34268,3
955000,3,1,417,14.99,151.04789,-33.86491,19627,27248,3
850000,4,2,608,33.92,150.84426,-33.88752,7018,34944,3
600000,4,1,665,58.53,151.47128,-33.38486,12146,30316,3
890000,4,2,1037,56.39,150.61818,-33.74507,7451,40716,3
2101000,7,3,548,14.29,151.1214,-33.97075,10722,32656,3
1980200,3,2,278,9.88,151.27428,-33.79412,5840,65000,7
1920000,5,2,811,11.02,151.18832,-33.76741,3711,47788,3
1300000,3,1,215,6.42,151.17672,-33.91594,3145,58968,3
1185000,4,2,1094,48.53,151.42812,-33.46746,4584,39728,3
860000,4,2,451,36.09,150.85843,-33.72449,1931,56368,3
775000,4,2,478,35.32,150.845,-33.77213,14704,33176,3
755000,4,2,604,31.57,150.89301,-33.97099,9633,37024,3
705000,5,2,567,35.32,150.845,-33.77213,14704,33176,3
640000,2,1,1194,56.39,150.61818,-33.74507,7451,40716,3
906000,4,2,747,56.39,150.61818,-33.74507,7451,40716,3
875000,4,1,658,22.57,150.98349,-33.94109,3952,36244,3
690000,5,2,680,28.89,150.90114,-33.90435,9955,24128,3
425000,3,1,382,72.13,151.47277,-33.25323,6069,29952,3
415000,3,1,387,72.13,151.47277,-33.25323,6069,29952,3
1040000,2,2,137,9.49,151.11092,-33.84282,4188,58188,0
860000,3,1,575,25.67,150.9468,-33.79196,14337,34996,3
1620000,4,3,683,39.78,151.34031,-33.52349,222,41964,3
1285000,2,1,266,9.03,151.12854,-33.91005,4692,39624,3
1150000,4,2,816,25.13,150.95833,-33.95082,3493,32292,3
622000,4,2,293,31.57,150.89301,-33.97099,9633,37024,11
3100000,4,3,455,3.91,151.20733,-33.90035,14616,40872,3
2525000,5,3,450,9.49,151.11092,-33.84282,4188,58188,3
1400000,3,1,800,15.73,151.10676,-33.7525,3084,44772,3
935000,2,2,110,11.87,151.0887,-33.83004,11906,38272,0
749990,4,2,375,46.85,150.73341,-33.72309,5156,50076,3
557500,3,1,821,58.53,151.47128,-33.38486,12146,30316,3
2650000,5,3,473,9.49,151.11092,-33.84282,4188,58188,3
2360000,5,3,1018,16.58,151.28955,-33.73128,4767,45500,3
2081000,5,2,645,12.24,151.11532,-33.94238,4097,31876,3
2001000,4,2,1005,11.7,151.15799,-33.76899,10574,49452,3
1615000,4,2,560,11.28,151.10339,-33.91457,24541,25272,3
1533000,3,2,411,3.78,151.19595,-33.83315,8323,72176,0
1405000,3,1,689,17.07,151.10096,-33.98937,1035,47528,3
1050000,5,3,619,58.53,151.47128,-33.38486,12146,30316,3
537000,3,1,600,58.53,151.47128,-33.38486,12146,30316,3
1282000,4,3,781,33.92,150.84426,-33.88752,7018,34944,3
1195000,5,3,560,25.67,150.9468,-33.79196,14337,34996,3
955000,4,2,702,56.39,150.61818,-33.74507,7451,40716,3
850500,4,1,556,22.57,150.98349,-33.94109,3952,36244,3
760000,3,2,313,31.57,150.89301,-33.97099,9633,37024,3
1200000,3,1,929,15.73,151.10676,-33.7525,3084,44772,3
900000,4,1,491,16.36,151.03345,-33.87461,9049,24544,3
895000,3,1,557,25.67,150.9468,-33.79196,14337,34996,3
753000,3,1,556,25.67,150.9468,-33.79196,14337,34996,3
675000,4,3,569,58.53,151.47128,-33.38486,12146,30316,3
550000,3,2,550,58.53,151.47128,-33.38486,12146,30316,3
2975000,4,3,668,5.2,151.16537,-33.8937,7938,55484,3
1650000,3,2,727,14.02,151.27239,-33.75,6608,34008,3
1485000,2,2,126,5.45,151.22388,-33.91291,15004,26728,0
660000,3,2,650,58.53,151.47128,-33.38486,12146,30316,3
621000,4,2,556,58.53,151.47128,-33.38486,12146,30316,3
530000,3,2,465,72.13,151.47277,-33.25323,6069,29952,3
440000,3,1,556,75.6,151.49301,-33.2261,2551,28288,3
3175000,3,2,354,3.44,151.21821,-33.83489,10488,70512,3
640000,4,2,683,58.53,151.47128,-33.38486,12146,30316,3
2225000,3,2,219,9.88,151.27428,-33.79412,5840,65000,0
2200000,3,2,272,9.88,151.27428,-33.79412,5840,65000,7
2175000,3,2,633,6.75,151.1391,-33.87968,6457,41652,3
1305000,3,2,234,5.2,151.16537,-33.8937,7938,55484,3
1100000,4,2,600,27.77,151.01793,-34.05778,17375,41756,3
795000,3,1,570,25.67,150.9468,-33.79196,14337,34996,3
490000,2,1,271,31.57,150.89301,-33.97099,9633,37024,11
2620000,5,3,882,13.84,151.07389,-33.81322,1574,41028,3
2000000,4,2,560,6.67,151.16504,-33.81806,10817,58084,3
1885000,4,1,854,6.67,151.16504,-33.81806,10817,58084,3
1620000,3,1,746,10.57,151.26601,-33.78215,6160,48620,3
1600000,3,2,697,10.09,151.14572,-33.93868,10590,32708,3
1170000,3,2,194,13.73,151.10509,-33.77752,13297,32448,7
1156000,2,2,166,9.37,151.11687,-33.83175,1219,48568,11
1121000,2,1,215,6.42,151.17672,-33.91594,3145,58968,3
1041000,5,3,383,25.67,150.9468,-33.79196,14337,34996,3
845000,2,1,121,13.73,151.10509,-33.77752,13297,32448,10
822000,4,2,800,47.41,150.7719,-34.08767,4559,41912,3
1770000,5,3,930,15.99,151.16978,-33.72491,17300,48464,3
1750000,4,3,594,23.32,151.12578,-34.06337,598,46800,3
1630000,3,1,223,5.2,151.16537,-33.8937,7938,55484,3
860000,2,1,85,12.07,151.28481,-33.77603,8866,57044,0
855000,4,1,648,25.67,150.9468,-33.79196,14337,34996,3
851000,5,2,660,31.57,150.89301,-33.97099,9633,37024,3
770000,3,2,695,56.39,150.61818,-33.74507,7451,40716,3
620000,4,2,645,55.43,151.34724,-33.37876,2743,33384,3
830000,4,3,516,41.58,151.33518,-33.50518,1888,31148,3
304000,2,1,765,70.78,151.48554,-33.27022,2020,32448,3
880000,4,2,834,44.72,151.40816,-33.49756,1294,37440,3
675000,3,2,714,49.98,151.43598,-33.45608,2200,45084,3
576000,3,2,676,63.59,151.44557,-33.32678,2028,31668,3
1745000,4,2,866,11.02,151.18832,-33.76741,3711,47788,3
1080000,2,2,218,8.77,151.1169,-33.88062,10612,34996,7
850000,6,3,556,65.14,151.50775,-33.33333,1474,31148,3
751000,2,2,123,5.94,151.20485,-33.91857,10117,42172,0
427000,2,1,285,63.59,151.44557,-33.32678,2028,31668,3
419000,3,1,556,76.65,151.56058,-33.23957,3360,29120,3
335000,3,1,455,76.65,151.56058,-33.23957,3360,29120,3
1750000,3,2,211,2.94,151.18309,-33.85093,3303,78780,10
740000,3,1,505,24.84,150.94148,-33.86713,7517,20696,3
700000,5,3,577,24.09,150.95058,-33.88495,10216,20592,3
540000,4,1,670,43.6,150.81805,-34.08405,8800,31980,3
1510000,4,3,481,14.29,151.1214,-33.97075,10722,32656,3
1410000,5,3,695,17.67,151.05799,-33.96181,10539,31876,3
1255000,3,2,152,13.57,151.06654,-33.83935,1736,45968,0
800000,2,1,550,16.01,151.08475,-33.96482,12786,34684,3
833000,5,3,869,39.76,150.78794,-33.79794,19897,38896,3
2150000,4,3,942,16.58,151.28955,-33.73128,4767,45500,3
1238000,4,1,417,16.58,151.28955,-33.73128,4767,45500,3
560000,3,1,550,61.67,151.48543,-33.35917,6390,28288,3
1650000,3,1,206,3.16,151.20958,-33.83662,7705,68744,9
967000,3,1,682,26.88,151.15004,-33.62806,4721,44200,3
3650000,5,3,463,2.81,151.18067,-33.85833,10453,69784,3
2200000,5,3,955,15.99,151.16978,-33.72491,17300,48464,3
932000,4,2,607,25.67,150.9468,-33.79196,14337,34996,3
900000,5,2,822,27.77,151.01793,-34.05778,17375,41756,3
885000,3,1,446,26.88,151.15004,-33.62806,4721,44200,3
840000,2,2,103,6.42,151.17672,-33.91594,3145,58968,0
706000,3,1,606,31.57,150.89301,-33.97099,9633,37024,3
560000,2,1,110,27.77,151.01793,-34.05778,17375,41756,0
370000,3,1,575,77.69,151.52049,-33.21474,4351,27248,3
640000,3,2,321,42.77,150.77848,-33.72757,6171,44304,3
2366000,5,2,923,15.99,151.16978,-33.72491,17300,48464,3
1218000,4,2,645,27.77,151.01793,-34.05778,17375,41756,3
1050000,4,2,657,27.77,151.01793,-34.05778,17375,41756,3
1030000,3,2,426,15.94,151.06843,-33.9472,5618,27404,3
973000,3,2,727,27.77,151.01793,-34.05778,17375,41756,3
875000,4,3,388,25.67,150.9468,-33.79196,14337,34996,2
824000,4,1,828,31.21,150.9059,-33.7437,3453,43420,3
715000,3,2,319,31.57,150.89301,-33.97099,9633,37024,3
3100000,4,3,1695,15.99,151.16978,-33.72491,17300,48464,3
931500,5,3,360,23.11,150.98818,-33.96119,3206,34268,3
830000,3,1,563,25.67,150.9468,-33.79196,14337,34996,3
560000,3,1,575,55.43,151.34724,-33.37876,2743,33384,3
2600000,4,1,763,6.67,151.16504,-33.81806,10817,58084,3
1638000,5,3,796,14.02,151.27239,-33.75,6608,34008,3
940000,4,2,600,36.09,150.85843,-33.72449,1931,56368,3
830000,2,1,67,5.45,151.22388,-33.91291,15004,26728,0
803000,4,2,553,43.49,150.75296,-33.7743,4776,41704,3
585000,2,1,141,21.55,150.98696,-33.80918,16309,40040,0
3880000,4,2,1140,16.36,151.12793,-33.73444,11919,49920,3
945000,3,2,581,27.77,151.01793,-34.05778,17375,41756,3
850000,4,2,550,31.57,150.89301,-33.97099,9633,37024,3
825000,3,2,355,25.67,150.9468,-33.79196,14337,34996,3
790000,3,1,1208,56.39,150.61818,-33.74507,7451,40716,3
492000,4,3,525,81.81,151.5733,-33.19331,5248,27092,3
1800000,3,2,562,14.02,151.27239,-33.75,6608,34008,3
1465000,3,2,556,14.02,151.27239,-33.75,6608,34008,3
1085000,4,2,563,27.77,151.01793,-34.05778,17375,41756,3
520000,3,1,638,55.43,151.34724,-33.37876,2743,33384,3
2820000,5,3,450,9.49,151.11092,-33.84282,4188,58188,3
1320000,4,2,433,22.43,151.1205,-34.05314,12242,42172,3
1290000,4,2,1229,32.22,150.89081,-33.74925,7706,30992,3
1050000,4,4,556,23.49,150.99327,-33.97576,590,48880,3
760000,2,1,127,12.84,151.1183,-33.95213,19733,31512,11
420000,2,1,148,50.42,151.34058,-33.42389,3499,37388,10
1760000,4,2,973,10.07,151.20025,-33.77471,1616,52728,3
1075000,4,2,503,30.99,150.92733,-33.71551,9163,45864,3
1020000,5,2,695,22.57,150.98349,-33.94109,3952,36244,3
642500,4,3,721,56.39,150.61818,-33.74507,7451,40716,3
1950000,3,1,285,3.44,151.21821,-33.83489,10488,70512,3
1350000,2,1,215,6.67,151.16504,-33.81806,10817,58084,3
1325000,5,2,586,26.88,151.15004,-33.62806,4721,44200,3
1127500,4,2,715,27.77,151.01793,-34.05778,17375,41756,3
1070000,4,3,714,23.5,151.03226,-34.01671,5568,44096,3
490000,3,1,159,31.57,150.89301,-33.97099,9633,37024,3
840000,3,1,173,27.77,151.01793,-34.05778,17375,41756,11
640000,4,2,608,72.13,151.47277,-33.25323,6069,29952,3
1150000,4,2,1194,26.88,151.15004,-33.62806,4721,44200,3
1075000,4,3,558,23.5,151.03226,-34.01671,5568,44096,3
640051,3,1,420,35.29,150.8557,-33.74778,5131,37960,3
2511000,5,3,900,16.36,151.12793,-33.73444,11919,49920,3
2500000,4,2,354,2.81,151.18067,-33.85833,10453,69784,3
2500000,4,2,670,8.15,151.18087,-33.7958,24913,38324,3
2000000,5,2,396,10.09,151.14572,-33.93868,10590,32708,3
1850000,4,2,1042,16.36,151.12793,-33.73444,11919,49920,3
1130000,4,2,562,33.92,150.84426,-33.88752,7018,34944,3
581000,1,1,57,3.12,151.20653,-33.89313,13213,51532,0
2540000,4,4,162,9.49,151.11092,-33.84282,4188,58188,3
2450000,3,2,231,1.9,151.19845,-33.87941,8845,20072,3
2205000,2,1,750,11.17,151.092,-33.8435,5914,39104,3
2075000,1,1,192,9.03,151.12854,-33.91005,4692,39624,3
1970000,4,2,1037,15.99,151.16978,-33.72491,17300,48464,3
1840000,4,2,904,16.36,151.12793,-33.73444,11919,49920,3
1750000,2,1,487,10.57,151.26601,-33.78215,6160,48620,3
1655000,2,1,101,2.81,151.18067,-33.85833,10453,69784,3
1315000,3,2,527,12.84,151.1183,-33.95213,19733,31512,3
1310000,4,2,777,33.92,150.84426,-33.88752,7018,34944,3
1275000,2,1,607,12.84,151.1183,-33.95213,19733,31512,3
1195000,5,3,705,33.92,150.84426,-33.88752,7018,34944,3
1100000,2,1,501,12.84,151.1183,-33.95213,19733,31512,3
630000,2,2,285,21.55,150.98696,-33.80918,16309,40040,10
935000,3,1,462,16.36,151.03345,-33.87461,9049,24544,3
1795000,5,3,845,17.9,151.11725,-33.72353,17371,47424,3
1625000,4,4,460,12.84,151.1183,-33.95213,19733,31512,3
1025000,2,1,355,10.09,151.14572,-33.93868,10590,32708,3
838000,3,2,592,29.21,150.90067,-33.81244,4716,37544,3
732000,5,2,560,43.49,150.75296,-33.7743,4776,41704,3
625000,3,2,313,42.77,150.77848,-33.72757,6171,44304,3
580000,3,2,340,43.49,150.75296,-33.7743,4776,41704,3
2050000,4,3,929,15.99,151.16978,-33.72491,17300,48464,3
1865000,3,2,587,15.99,151.16978,-33.72491,17300,48464,3
1775000,4,2,1069,15.99,151.16978,-33.72491,17300,48464,3
880000,3,2,556,22.57,150.98349,-33.94109,3952,36244,3
730000,4,2,556,56.39,150.61818,-33.74507,7451,40716,3
542000,3,1,607,55.43,151.34724,-33.37876,2743,33384,3
2400000,3,1,715,8.15,151.18087,-33.7958,24913,38324,3
1780000,5,3,746,22.43,151.1205,-34.05314,12242,42172,3
1685000,5,2,730,10.09,151.14572,-33.93868,10590,32708,3
960000,2,1,613,14.61,151.05729,-33.8989,24373,22672,3
640000,3,2,330,42.77,150.77848,-33.72757,6171,44304,3
421000,3,1,575,74.11,151.54324,-33.25799,4550,25844,3
1462000,3,2,253,5.35,151.15424,-33.85205,11950,60840,7
1080000,2,1,727,20.61,151.01474,-33.77572,7965,40092,3
762500,3,1,561,21.53,151.06319,-34.01586,6184,40560,3
565000,3,1,183,17.96,151.02148,-33.90422,18013,24284,11
2385000,5,2,1189,18.35,151.06372,-33.75342,9396,47112,3
1465000,3,2,1663,18.35,151.06372,-33.75342,9396,47112,3
975000,5,3,307,22.21,150.99524,-33.95493,12419,34216,7
831000,3,2,582,20.44,151.01233,-33.94767,14176,31616,3
2000000,5,3,588,33.2,150.90622,-33.70612,11731,53716,3
1890000,4,3,1328,11.02,151.18832,-33.76741,3711,47788,3
1370000,4,3,407,15.0,151.06162,-33.8105,10737,33644,3
1300000,3,2,626,19.05,151.27318,-33.70172,4357,44460,3
800000,4,2,612,45.41,150.74247,-33.99074,4765,50336,3
1200000,2,1,830,45.03,151.31642,-33.46901,871,35828,3
699000,4,2,540,45.41,150.74247,-33.99074,4765,50336,3
2475000,4,2,651,6.75,151.1391,-33.87968,6457,41652,3
2310000,3,2,133,2.61,151.22781,-33.88334,12911,73944,9
1880000,3,1,581,11.24,151.08877,-33.85783,4767,42952,3
720000,4,2,802,39.76,150.78794,-33.79794,19897,38896,3
455000,3,2,569,61.6,151.42855,-33.34073,8355,33852,3
450000,2,1,645,61.6,151.42855,-33.34073,8355,33852,3
720000,4,2,689,39.76,150.78794,-33.79794,19897,38896,3
685000,4,2,555,33.46,150.87007,-33.76242,13451,27612,3
668000,2,2,136,14.99,151.04789,-33.86491,19627,27248,0
480000,3,2,607,40.43,150.80064,-33.73806,4752,24596,3
2725000,5,4,570,15.92,151.13524,-33.99452,10304,37336,3
2610000,5,3,700,6.95,151.14729,-33.83054,9528,48828,3
1700000,3,2,854,11.02,151.18832,-33.76741,3711,47788,3
1650000,3,2,164,3.91,151.24417,-33.88581,7405,71500,0
600000,3,1,276,20.97,150.98902,-33.90761,9038,29640,11
565000,3,2,601,55.43,151.34724,-33.37876,2743,33384,3
960000,6,3,689,58.53,151.47128,-33.38486,12146,30316,3
880000,2,1,122,18.45,151.29588,-33.71505,8207,48932,0
655000,3,1,676,58.53,151.47128,-33.38486,12146,30316,3
545000,2,1,638,58.53,151.47128,-33.38486,12146,30316,3
489000,3,1,696,58.53,151.47128,-33.38486,12146,30316,3
462500,4,1,639,40.43,150.80064,-33.73806,4752,24596,3
2370000,5,2,278,5.37,151.16983,-33.90021,3880,53872,3
1880000,4,2,835,12.23,151.18183,-33.75738,2978,38428,3
1550000,3,1,2023,28.89,150.90114,-33.90435,9955,24128,3
1550000,3,2,1050,16.36,151.12793,-33.73444,11919,49920,3
1100000,5,2,607,25.67,150.9468,-33.79196,14337,34996,3
965000,3,1,696,27.77,151.01793,-34.05778,17375,41756,3
1490000,4,2,822,17.9,151.11725,-33.72353,17371,47424,3
1015000,4,1,712,14.61,151.05729,-33.8989,24373,22672,3
735000,4,2,696,31.21,150.9059,-33.7437,3453,43420,3
580000,3,1,246,29.21,150.90067,-33.81244,4716,37544,3
2020000,3,3,173,0.31,151.20998,-33.86794,17252,35412,0
1135000,2,1,170,5.37,151.16983,-33.90021,3880,53872,3
907500,2,1,314,19.84,151.08107,-33.72225,8464,43160,3
1350100,2,2,130,8.15,151.18087,-33.7958,24913,38324,0
901000,4,3,278,22.57,150.98349,-33.94109,3952,36244,7
825000,3,1,562,22.57,150.98349,-33.94109,3952,36244,3
385000,3,1,375,81.81,151.5733,-33.19331,5248,27092,3
1400000,2,2,127,1.67,151.19249,-33.86923,12813,57772,0
930000,6,2,556,22.57,150.98349,-33.94109,3952,36244,3
600000,2,1,101,13.34,151.13537,-33.96814,15124,34996,0
